3 16666 49998
0 19 290.18956136665463 110.1038691395785
1 19 112.8478282179159 145.6379233000195
2 19 316.41157166576187 12.166105870833126
0 20 400.518474151124 336.67500971642124
1 20 453.1031126187294 314.59693986126865
2 20 397.5455806840101 393.5251888917795
0 21 174.82552986364087 279.00731712891763
1 21 156.81830407233164 305.8601759419322
2 21 186.06396260007062 226.4867932522608
0 22 173.5837134587204 248.22089528427512
1 22 160.4576646987933 277.5172208176764
2 22 186.3376929908616 214.98582714578572
0 23 407.00896097788956 349.37362795235657
1 23 448.64658757760577 328.6779084175641
2 23 406.43167066563507 389.96260761509006
0 24 334.5555177432109 388.8344003435305
1 24 366.75149236950625 382.13484718656247
2 24 332.0352445304258 410.7015000449958
0 25 372.1994960392937 258.63495546152063
1 25 286.7864678085132 253.82387731354694
2 25 377.88464028711576 189.07434909669414
0 26 381.44661277525006 381.75115492155584
1 26 429.6541334543062 367.22548451223065
2 26 380.89299813915005 425.77275807163056
0 27 377.69609416823215 336.0781450899718
1 27 456.4446343546666 315.04660096760165
2 27 370.62412024268264 426.2874677830699
0 28 393.1453974729556 283.8357043013409
1 28 338.9393032418439 271.4084933454547
2 28 395.87619500363223 238.53288464816853
0 29 378.2957775048499 383.3892639729634
1 29 411.79451986893076 370.7060081179407
2 29 379.1538904422416 408.6687512153817
0 30 309.8976172702396 394.12842183882924
1 30 383.3245445221175 387.1585773846542
2 30 298.3356021715905 470.7688878683512
0 31 298.19314260895067 268.1518674077947
1 31 228.34249269619326 277.48837391964605
2 31 308.9998898210074 196.91489888541867
0 32 269.53954383828676 107.43006506161679
1 32 97.07868579199135 148.86625765922074
2 32 300.2677406814578 8.88074449356661
0 33 141.09398857580732 229.05646138050366
1 33 96.29003076441025 271.76396095905886
2 33 168.39932781422618 148.83243521195396
0 34 416.4438198168201 156.30504731994614
1 34 338.0720172243925 133.16250839869778
2 34 409.40337253136505 149.75280007231802
0 35 249.84316817684802 378.14837200347296
1 35 279.9177032745929 382.15324555600864
2 35 241.31730746404426 386.42264222535124
0 36 268.9801771691484 386.88366637835736
1 36 322.52289893668933 386.3697248443108
2 36 256.6293921462348 431.5579160849606
0 37 328.84847740592744 380.04583526559566
1 37 401.1548563136502 370.1897673853577
2 37 319.661964693156 457.2277780108802
0 38 239.28600701139797 352.49943325461396
1 38 290.80674970124505 356.56841721746247
2 38 226.84674259316208 394.6507016235586
0 39 231.90511571369387 325.5756207962733
1 39 271.7537207869258 332.72763860179094
2 39 223.4970943821061 355.8573728409181
0 40 299.4021278896247 395.41260145727125
1 40 364.6057419679673 390.39594120580745
2 40 287.9457035401352 459.5362315808006
0 41 224.16361822197857 342.37623553718345
1 41 257.80385257190005 350.7808581191503
2 41 215.90377534069736 357.43908840599846
0 42 349.99481251243617 364.9049803651244
1 42 420.41686332649084 351.41007635463643
2 42 342.90905474944424 441.4609591768463
0 43 401.64211885683335 360.4009398537613
1 43 438.21863124399283 342.15648072848853
2 43 402.15091669734204 392.9807738612675
0 44 241.1013841398584 230.4880092585783
1 44 152.11839985368712 256.79027729746997
2 44 262.3759252243713 137.88621478222768
0 45 325.79705911137904 362.1641406833932
1 45 398.825677483374 351.7526275374697
2 45 315.9067990744882 442.7701074557711
0 46 389.50715622725096 373.63408802236097
1 46 434.83252647510176 357.56503983554825
2 46 389.369933005125 415.0012352214738
0 47 192.98012739171568 202.3706847789192
1 47 98.33269439169517 243.38567840585895
2 47 224.73601370236887 99.03866114858651
0 48 284.7270664093856 336.21116713509906
1 48 360.02550091716574 330.95065962982073
2 48 271.09773493454185 422.0388133442395
0 49 289.88707802404383 395.79071055942654
1 49 357.09271485206557 391.72731829661655
2 49 276.8970035275336 461.9017860919459
0 50 238.5563243112319 302.01334375096917
1 50 290.5961882529275 307.29205931742905
2 50 229.00007011817732 356.93958159403934
0 51 404.52021652023166 354.7498729291743
1 51 453.855702513008 334.23584623001284
2 51 403.5866952320511 403.4765992878222
0 52 386.77606085270446 314.5709843253289
1 52 445.53141819158407 292.0765734265429
2 52 380.95398645098794 384.92353525759574
0 53 404.73616735937196 350.5678458465222
1 53 435.13144988886137 331.49791947623766
2 53 405.1238127251035 377.87836989884886
0 54 369.65481196041736 330.69560953038473
1 54 442.8058666548726 311.1573073120326
2 54 362.33403018587774 415.77364110096954
0 55 306.935850806744 109.75179397520499
1 55 124.46306826395755 140.85282894750756
2 55 329.67339003013956 12.52830920815292
0 56 378.3430792003079 384.4352884721032
1 56 416.46641719079264 371.4209724460491
2 56 378.77454202265034 415.3703370676194
0 57 314.3486825551042 397.86023024587865
1 57 384.044444094948 390.8148793731583
2 57 303.98763139707137 469.02874329172465
0 58 267.481523949493 384.90931493611004
1 58 321.8832819236081 384.5097681370302
2 58 254.88730336762194 430.88674113423417
0 59 407.10789341585814 337.9634647120174
1 59 441.3904572886161 316.8417557639906
2 59 406.17194775112495 372.7208766903888
0 60 353.67011026877424 311.53133201972116
1 60 358.9209835883166 301.1701837171577
2 60 352.8327353356411 320.2335208319644
0 61 213.25304338152498 31.287692755237018
1 61 77.94691579711782 91.27519428642604
2 61 254.41438230071748 -0.3259684082710184
0 62 342.8710451035124 384.8298812316732
1 62 392.62056060131533 375.3908533498701
2 62 338.5492500383774 431.1429445937204
0 63 188.08500582652084 128.07999884363016
1 63 54.89658708378047 185.17732618341847
2 63 232.48221104482315 23.766360316860982
0 64 302.9906573551549 395.29441194029425
1 64 370.24432188527686 389.6860424426685
2 64 291.61331543650573 462.6326356507061
0 65 228.60821292732564 201.95896059970826
1 65 121.74975343690157 236.11216284911993
2 65 256.1205754054285 99.52105524918943
0 66 414.54008493922566 190.47307868907848
1 66 365.465740620324 165.4787140248856
2 66 408.0987842280633 193.67708369099412
0 67 297.53185802939583 381.31592852011005
1 67 370.4182945242751 375.505453311294
2 67 284.65901692733337 457.9021729897901
0 68 407.27445066788937 340.9916356230576
1 68 443.6385562485971 319.93123233916384
2 68 406.43023129315037 377.39047605969967
0 69 185.81880826849752 322.31480831759967
1 69 185.92691740392956 341.4171944294046
2 69 187.81947952432913 282.6559187873925
0 70 223.67097529942853 314.71439563820053
1 70 255.272393900623 324.54264588897973
2 70 217.76053244602377 334.4145733861563
0 71 371.6080767838103 276.8224332718218
1 71 307.85892024859 269.85938524236326
2 71 376.1490861029248 222.15478876507467
0 72 422.0982262683668 246.3813464538254
1 72 422.22316303342785 216.940331231959
2 72 415.8415204530298 273.15390691748934
0 73 216.58645903119333 263.7508972171379
1 73 241.27654828986527 277.98552503983467
2 73 215.76703733529226 288.88444734405203
0 74 339.3952326885537 361.4094237562793
1 74 412.15536069289493 349.0050974394913
2 74 330.85281134328744 441.7813217050945
0 75 378.14677125272345 332.72664650423224
1 75 454.00080617336624 311.61005898360804
2 75 371.22019833859275 420.02763034109364
0 76 188.088637534798 296.62150388789416
1 76 181.73144744675633 318.107146936082
2 76 193.81182183099483 258.27882914591163
0 77 353.0169940677171 105.72917354972357
1 77 167.63390513759188 122.21020858743823
2 77 364.83007734781296 21.468382522266864
0 78 249.70401859610269 328.19599412598234
1 78 321.1108167695258 329.00146215463616
2 78 234.91917333789172 405.6170584710603
0 79 389.3981075281915 19.357394053365997
1 79 202.96024585276533 22.638468560272614
2 79 388.06441941885447 0.0345695984644665
0 80 409.35712412083245 299.3852267307379
1 80 401.9622703057028 278.9217857758902
2 80 408.6566239962287 299.05477906465427
0 81 371.4347617385153 272.6060294614202
1 81 300.274927575428 266.4972645652451
2 81 376.51532347537864 211.74842277906956
0 82 282.14825396678594 383.29109400583087
1 82 353.6070819264283 379.59313531117675
2 82 267.7462950839371 456.2158255955974
0 83 270.80738927700924 386.34623717344806
1 83 298.4110992109023 387.81811697965503
2 83 263.86099127949177 394.01765092957913
0 84 248.20253116315905 97.32128434684994
1 84 83.54265175851077 144.98087910501803
2 84 283.32634156192387 5.3675286294215425
0 85 260.52373975713135 208.18692746733225
1 85 148.18712419909275 234.7816802446353
2 85 283.2260727474762 107.86825844588218
0 86 404.01598334457026 358.36698572088756
1 86 454.52412769842874 338.1943148192263
2 86 403.25700310709453 407.7978204760328
0 87 429.978680448425 95.7042184052361
1 87 301.0697131855419 73.42417483328838
2 87 419.54754343707003 80.55660047562174
0 88 348.8941955531141 312.88643197607183
1 88 354.4606941495472 303.4341774157782
2 88 348.0579689742508 321.2158221912594
0 89 139.84835255087447 143.75678680005282
1 89 48.62834459789737 205.18334608718396
2 89 186.36309920133692 53.973109815019136
0 90 400.0725934183854 276.03515260640233
1 90 425.3381172312375 251.26656520238305
2 90 394.8783735056248 319.261009102594
0 91 266.51944939909083 382.2196458021133
1 91 324.15719272249345 381.66684011556805
2 91 253.27613271825987 433.15598244471056
0 92 366.6676674076515 387.62886764185504
1 92 421.7863620421317 374.8817537664865
2 92 364.2338229313338 440.29320060109353
0 93 191.79245991705952 301.8506665504356
1 93 192.8317252766448 321.4166145905794
2 93 195.01430923622652 273.1383749725973
0 94 237.20817403544459 360.5054155712748
1 94 278.0035389118677 365.68621234954196
2 94 226.58415274026507 384.9905224432138
0 95 316.8018213705394 383.50029865818055
1 95 366.4636548616133 377.32603366260065
2 95 309.8856721191265 428.7998202896386
0 96 346.4458688807261 296.47085307616936
1 96 300.12743187548296 293.0490947065817
2 96 351.39840904057684 249.7856174141808
0 97 221.33564190487797 250.00463305937902
1 97 235.41612400124473 265.27929223896405
2 97 223.39732687077864 267.95392491041997
0 98 235.62149863842473 356.6059542241076
1 98 279.7439606241629 361.80695306707673
2 98 224.406305767973 386.3557312052058
0 99 221.7799312048812 273.2444011774143
1 99 253.974754243523 285.04413576501605
2 99 218.47309700528297 306.3627329463359
0 100 406.16494522915116 342.76900027186144
1 100 428.8197992055025 323.5062201217252
2 100 406.61150510121564 362.9366465717064
0 101 376.9628495157476 383.0642472281634
1 101 405.6612035246604 370.9527935533877
2 101 378.211415255211 402.37529130542833
0 102 255.05345863169805 174.00292553478693
1 102 121.0930926277609 207.8260842936843
2 102 282.7709498382952 67.8506858866162
0 103 401.8961585035675 335.6948864221786
1 103 408.40460406861484 318.21195936117635
2 103 403.02856098354556 339.4052228771709
0 104 186.52727641023634 285.0535834688177
1 104 159.45760502566014 310.2564744055298
2 104 198.4364393831527 222.71913227762604
0 105 242.32201472900107 362.0933272126751
1 105 284.98919357336257 366.3465142797112
2 105 231.45392360767545 390.1775594482422
0 106 225.55850576288395 262.43280647247786
1 106 247.30110113513726 275.24290590332464
2 106 225.01767228573758 286.73439731983586
0 107 311.0414592738093 396.75148991877774
1 107 378.9203565480827 390.1976391930952
2 107 300.55829559423813 465.30960053609283
0 108 392.7807240438154 68.30801034201663
1 108 243.24902128615906 63.00675711802767
2 108 390.19106676698203 48.10373334921434
0 109 271.6122716930945 356.24503741549677
1 109 298.4401073313871 357.965982867439
2 109 265.76313019708385 369.62834540134617
0 110 146.62772517709425 151.92277671337175
1 110 44.740692517436145 212.17249890215214
2 110 193.42136059331187 48.00328803722278
0 111 210.10377131055887 254.56967963630825
1 111 230.59397596774775 271.1732229046947
2 111 211.1955828729573 275.70158179129226
0 112 382.4649262342069 378.7679439181028
1 112 425.6386937182155 364.3049027039444
2 112 382.32773600863635 416.9207464674269
0 113 114.73903293101708 150.31884577306045
1 113 50.81751085655621 213.02487316481967
2 113 160.01851364812956 76.2654797705659
0 114 294.11859898344966 391.80997855234534
1 114 348.9217937480687 388.20051369233397
2 114 283.97227746436334 441.031163286668
0 115 254.96244125374614 255.99529700423608
1 115 186.69560280426455 274.7724168989772
2 115 269.9995967731769 179.88516853842395
0 116 365.03488052955066 392.1427126259612
1 116 430.6156266231118 379.0524782237496
2 116 361.41191437794106 457.96760556211257
0 117 417.1678117941841 276.60956471648154
1 117 445.5003795992929 247.70940116428832
2 117 411.5391912683166 321.9130761939719
0 118 397.6414118604468 308.4053963364678
1 118 451.9695386696014 283.7360603932883
2 118 392.2006481978175 374.3703398826721
0 119 388.24658547159896 337.81341854774763
1 119 451.4013306065745 316.81464686025964
2 119 383.6346231489384 407.9808881826891
0 120 408.8620683143436 166.00215802672176
1 120 257.8227737421308 158.61045745458216
2 120 409.2889415970193 86.768253855646
0 121 325.3843967559615 384.73110112822536
1 121 397.43540263507526 375.5778087517377
2 121 315.90471842997067 460.94978209564465
0 122 250.35777590246562 369.2435177583218
1 122 296.04581156039063 371.97251229008407
2 122 238.92631881807353 402.0443591120037
0 123 394.1899515238155 300.80921217023877
1 123 350.6063483379765 287.8635401755597
2 123 397.14653338724554 260.2256245091467
0 124 169.4851798137616 271.2116133515725
1 124 148.75682216015286 300.1708755510576
2 124 182.6463485956674 216.0638762088632
0 125 195.9471000207707 296.00718896281705
1 125 178.11553062744767 317.46751862171953
2 125 203.99450065102647 245.3876249446744
0 126 405.2414237816536 199.45167603663506
1 126 318.4811977012818 183.89148489106944
2 126 403.55817711292804 161.56648526345202
0 127 250.8441789223604 369.3179008033016
1 127 311.8958495255635 370.5795149525984
2 127 236.0982245038995 424.50483714758394
0 128 324.21348106560026 395.7647439305697
1 128 392.4319949340981 387.5984017443879
2 128 315.3331209201398 465.4010799948062
0 129 244.56084893274124 365.1931232014767
1 129 299.47901940635114 367.9299535960381
2 129 230.92229930943296 410.9078391751285
0 130 225.1829702096453 274.2393358808911
1 130 258.65866501175105 285.1551770356879
2 130 221.42278444250167 309.61829347061797
0 131 321.79787593181914 90.44389489216721
1 131 135.61764373964772 118.22142172491309
2 131 340.8469451207711 7.071741431441941
0 132 401.4267829055388 353.1358314773375
1 132 457.0414682000454 332.31096135324907
2 132 399.58233537035454 409.96228192618133
0 133 358.60157457675115 18.37883987267078
1 133 174.9581150527606 33.72274783890029
2 133 365.3503298955954 -4.3346915973578986
0 134 215.82617439074343 328.6490125587237
1 134 242.19323771475604 339.7175635342122
2 134 210.16011573722145 334.69638286576213
0 135 188.63045255085808 259.68277514352883
1 135 186.4169738186761 283.4361938914437
2 135 196.25379499502222 241.80952317635882
0 136 404.81578445873674 303.44775223059395
1 136 421.8640415212479 281.3111291730455
2 136 402.4246081850601 328.65429938305743
0 137 403.76400641171296 359.5697051142001
1 137 450.2976396834232 339.94957030855164
2 137 403.44625652356893 404.03679031297514
0 138 360.1666474766189 279.7674879874352
1 138 297.95607466792933 275.1216936658797
2 138 365.465222778101 224.0465985809206
0 139 273.15620319951967 390.40717768026326
1 139 323.4059164589454 389.6646739992872
2 139 261.7525217194256 430.4391272545322
0 140 409.49934790987584 98.91394530317984
1 140 284.43036927369 83.52336973423158
2 140 403.19954247222245 83.00829635639097
0 141 412.70665888675745 184.20887598707625
1 141 357.95353431530594 160.20293454667137
2 141 406.4485119215665 185.0340439501023
0 142 123.88532167906028 114.47881726900607
1 142 74.71162222397336 177.05873759352122
2 142 166.29249138546038 84.04761649433537
0 143 402.3538589137773 309.46979232960325
1 143 434.478396679196 286.60562395716784
2 143 399.10716065894314 349.76642071284186
0 144 188.8022829933631 258.6248200615959
1 144 186.98583830231834 282.37180129382796
2 144 196.3973307072253 241.77428593602824
0 145 251.3867020833854 372.90889348343194
1 145 311.5325129807055 374.1378093671712
2 145 236.6862352190932 426.2837952624141
0 146 293.64486910629034 397.1217359123709
1 146 362.7492661761029 392.4957933415176
2 146 280.74414711772073 466.18831733644424
0 147 222.80658045607663 194.08997472090095
1 147 112.60739101524506 230.9022151213169
2 147 252.2940618881077 90.02568694972156
0 148 399.00196256341826 370.71720403022437
1 148 447.3971893285614 352.7486479720295
2 148 399.11061575848515 415.66845388192985
0 149 269.67982435378417 323.68071193018784
1 149 335.6862091984807 321.7375995067898
2 149 257.24376274928966 397.70879566487434
0 150 380.62080779758605 288.6696023785271
1 150 358.25094304045365 275.11936882087383
2 150 381.20543976459805 275.3069821963473
0 151 175.26230095074786 136.96645162001022
1 151 51.36023546782341 195.02319511558667
2 151 220.63123183867054 31.27088079740791
0 152 396.6897043904557 294.1058606747144
1 152 433.8241585465525 270.2763160121507
2 152 391.7564387263609 344.8111086044556
0 153 169.80695563259152 224.40688675512692
1 153 151.2098254332521 257.4951030839337
2 153 186.3719465712581 193.38618559152317
0 154 259.207655237949 258.33134172287185
1 154 192.33646699163626 275.8941513931768
2 154 273.4754472915897 184.13660526346953
0 155 347.7306277341801 395.04659867516074
1 155 413.88435365759136 384.21504183229325
2 155 342.07103091727254 461.9499891110349
0 156 299.24961175304986 394.77752154582777
1 156 363.4164419448664 389.84800082354275
2 156 287.9664005927741 457.4790619296493
0 157 294.8805626707236 327.0429791098214
1 157 362.96158886663517 320.6606219750146
2 157 283.37474581255447 405.89959556382706
0 158 384.5948424184697 151.35423185511408
1 158 214.85451110919817 154.4154512202903
2 158 390.24182656137043 59.563164653355045
0 159 359.9765024466849 334.1394628320468
1 159 433.8007058167016 316.4747197102482
2 159 352.0720312412556 419.93716164445374
0 160 277.4085350599885 331.6115993230356
1 160 349.6123613530139 327.7905124000092
2 160 263.9768475439619 413.36155089305544
0 161 321.8156012672246 397.6589814716174
1 161 391.3157738733878 389.7540083683885
2 161 312.45025426183383 468.82616000102695
0 162 157.416566620617 249.73818534616916
1 162 131.9249513213664 283.93271111313715
2 162 175.1943943499368 192.5127143634599
0 163 386.0462030592222 379.57789180120346
1 163 439.6689679358548 363.7669389378598
2 163 385.2027992468288 430.48248769012514
0 164 382.07570775045 377.9007598722572
1 164 427.1511915901842 363.2469564627797
2 164 381.6435837723312 418.615274875124
0 165 304.9847894304189 390.57756986417706
1 165 363.7970026452369 385.3003081259462
2 165 295.3335694122027 446.67366621026224
0 166 261.32033598038134 378.304844329364
1 166 314.6027386801418 378.80717531216084
2 166 248.6751718258281 422.6404925671144
0 167 402.90668039361486 362.2909830509258
1 167 447.12685677956443 343.30280145463445
2 167 402.9723550799695 403.509640767058
0 168 410.35300434591204 307.86146552006244
1 168 466.12050138440185 280.4800305973901
2 168 405.1278470430442 374.369256644141
0 169 363.21317873599304 161.8764076189682
1 169 198.28475866540276 170.63021939981493
2 169 373.21123784877994 63.595495911497544
0 170 340.8975599703539 389.51432305694686
1 170 398.5168282012335 379.90262245440505
2 170 335.4258965050213 445.6506299054707
0 171 374.7912889487567 270.42679663768064
1 171 297.9270606072599 264.26445268619244
2 171 380.0662139347114 204.84724534691625
0 172 148.07917600352212 222.16856827966484
1 172 85.49140900640201 266.6928347530325
2 172 179.42866021360928 126.17745789916371
0 173 350.3181925697022 394.4854299920361
1 173 415.87327631570884 383.3565461294545
2 173 345.0351764415126 460.5859766857351
0 174 256.12101082924454 377.99374181924765
1 174 319.35719466128745 378.2857980993921
2 174 240.90364269871873 435.97308881434645
0 175 406.61736401654144 292.937716145161
1 175 448.15188911107856 266.392486908829
2 175 401.29354117874357 348.17868636852404
0 176 392.19998720704723 356.66257555613
1 176 415.7403997798827 340.7924834736087
2 176 393.08392181869084 375.02773235090336
0 177 429.36888346635845 172.54059094523055
1 177 367.81540598321385 143.6894045297915
2 177 420.57712254040837 173.42485132231832
0 178 406.4630175416198 286.5272460573505
1 178 382.01925644755744 267.6936701838019
2 178 406.19242500488093 272.5433272626276
0 179 371.317864581522 337.25972925738154
1 179 450.6299950515389 317.35716120934586
2 179 363.7663498230543 428.48666799051006
0 180 343.2015430919201 29.82039196781451
1 180 172.3583530862044 48.28390881477297
2 180 353.2436299759485 6.726642065918758
0 181 233.2707721847743 324.67417209516196
1 181 275.2469113316857 331.40146118092855
2 181 224.46998394200904 358.4962862926003
0 182 246.42207593027888 340.2350760705123
1 182 270.419236006779 346.2925182017808
2 182 240.9328824742876 348.2142160593725
0 183 389.3757260769775 309.8283327172486
1 183 347.1267667316441 298.1964214699912
2 183 393.0281951410573 266.95883755241107
0 184 308.590210881415 379.07911505326024
1 184 320.2404918620038 377.1863168400908
2 184 307.12009568746424 372.6568989013266
0 185 230.93549894215155 299.2659023961068
1 185 207.87661792880567 314.78295107240797
2 185 237.69245403793286 253.0198762637257
0 186 406.35449689584533 203.30724482286817
1 186 280.5396434552791 193.9030943356829
2 186 407.93046016988205 126.05973825821494
0 187 404.8201709707569 302.9422426509766
1 187 424.3136410157195 280.46322509167135
2 187 402.17777948412754 331.0066207001709
0 188 209.44949259331614 307.111168278671
1 188 230.2485579917598 320.9763957380482
2 188 206.7654150801181 310.00062040722145
0 189 305.7372542807316 397.0831888094256
1 189 374.3473421523347 391.0974787798871
2 189 294.45669194104397 466.34427468772367
0 190 384.5255899571661 313.84446405684895
1 190 340.98947307936106 303.49643628846235
2 190 388.7229169130396 267.6855208386151
0 191 358.7612620109488 390.04677012156304
1 191 417.40614184480575 378.16544815739707
2 191 355.1635915539053 447.26607936222763
0 192 206.15004275171438 129.25496974923746
1 192 65.93391915488806 182.17090981006817
2 192 247.2345631031033 24.608181812719987
0 193 378.3303219783674 384.97171764666746
1 193 428.54988831764757 370.94576139896327
2 193 377.48061419616994 431.1882823481131
0 194 210.99950701336175 248.99901803272462
1 194 227.62873741501437 266.22265331401496
2 194 213.26798107155997 267.53976211204446
0 195 341.3914043702663 334.1278535770012
1 195 415.3476293029541 319.58784173034576
2 195 332.13039021573826 420.71778855792286
0 196 207.120218050248 262.5339912480459
1 196 153.73271029710466 288.922716873897
2 196 224.453533850364 184.40151426400848
0 197 385.02858334917784 316.4441556474394
1 197 342.80045575177195 305.99316549787795
2 197 389.2639254547478 270.8156844391005
0 198 210.91372162004228 20.627334022771926
1 198 69.29570164353969 83.94711207492033
2 198 254.15139745549916 -10.839043591651112
0 199 405.9062035946323 315.5806998908912
1 199 427.8230671863131 293.82129253262656
2 199 404.0991536726029 342.46708572997454
0 200 337.1541970299724 394.25355195498844
1 200 400.6142679344798 384.8661006374215
2 200 330.5552721282265 457.6797209587686
0 201 344.3205934544318 302.313514154148
1 201 348.4075637801689 293.4462400208935
2 201 343.2940123238166 311.95780305615614
0 202 178.5086131227415 238.91315459831358
1 202 167.83674812232542 267.6381054129414
2 202 190.86103357770295 214.9908102033282
0 203 405.0450979347897 241.09162386262906
1 203 380.4924927527797 218.947189877055
2 203 401.3284568983135 245.20944788937956
0 204 201.7444209989583 179.64845815674826
1 204 89.25173489273008 223.6352801273956
2 204 236.51127288762277 72.58395877669612
0 205 269.7226836995937 382.0060506842713
1 205 339.27129703487947 380.0192884241385
2 205 254.3715750131412 450.8001200163905
0 206 168.45836105931303 191.38506265988778
1 206 154.8775156022985 227.14055311016412
2 206 186.68082469352655 181.98059555705063
0 207 401.2212641548816 325.102996306751
1 207 452.7954623049011 301.80862515653706
2 207 397.4477352381615 383.4298473872493
0 208 405.06165079178464 309.0224791248532
1 208 427.78395126043733 286.69621717522665
2 208 402.6354188703324 338.7983861946287
0 209 401.4043633122067 217.6240622826504
1 209 374.3630918890966 194.9323617974768
2 209 396.48306965713226 229.31076761984463
0 210 408.32327003553655 331.96136054444486
1 210 432.3114635059957 311.1340228902642
2 210 407.7863335585872 356.41284767590764
0 211 219.62002489050235 338.63013086436064
1 211 242.97772063930546 348.93431029577636
2 211 213.968493798415 338.7393851360842
0 212 403.8214213640614 307.2256219387703
1 212 432.062372711414 284.3142384593467
2 212 400.7579172762249 343.7489202809779
0 213 341.30136036569274 396.1647263265485
1 213 414.0983994099473 385.6207655124273
2 213 333.9438102663926 472.1129782798588
0 214 201.86890043949487 245.81565312476764
1 214 217.19247331860265 265.3805932108616
2 214 205.31626206743223 261.0514060414942
0 215 251.3058199211679 370.77398433297986
1 215 312.54851041703535 371.93965870765277
2 215 236.47624314128254 426.0860253026215
0 216 316.4095956413652 375.0980487387511
1 216 356.4486765455615 369.56147534984785
2 216 310.91070312403343 408.74185923598935
0 217 236.4541063324015 3.676372659873759
1 217 74.49829960217745 63.5153589311202
2 217 275.6225293811522 -25.797115928535238
0 218 403.6517423167001 334.7375942834336
1 218 412.21924943166357 316.648740734959
2 218 404.5609334656135 341.03237524203803
0 219 218.76773725964705 336.7137078629026
1 219 241.9003730329068 347.2640740386642
2 219 213.29860271425844 336.7843008304008
0 220 258.069701993519 166.8414148961361
1 220 118.47711918820255 201.30994965876872
2 220 286.15336131357856 60.08995206295897
0 221 341.92044556946655 202.41351800127737
1 221 209.25730584351587 211.48986956992076
2 221 353.9903748553894 107.231142079897
0 222 322.4356697203938 272.55591134317706
1 222 259.18807429428955 275.8757671536677
2 222 330.31034070445384 212.43929156363032
0 223 210.0449270640021 234.41560467304592
1 223 216.37477895513956 254.07525328047495
2 223 215.60015119521628 245.38087023666853
0 224 317.3382527779806 380.91554959181644
1 224 390.0058899297854 372.56470595021295
2 224 306.78285582319324 458.262120124845
0 225 420.5401132478592 273.6939589980072
1 225 445.8293668754022 244.11436899151343
2 225 414.8389534067839 316.50730179715913
0 226 377.00779271432395 382.8095102105858
1 226 433.5328053522966 368.2236885467436
2 226 375.1926569094895 437.485183054616
0 227 320.96797405856876 335.9882073547087
1 227 395.89035274311124 324.84890228802374
2 227 310.0912263879089 423.41939652620306
0 228 409.9934448479757 305.3597818236349
1 228 394.4240495049582 286.2758463320933
2 228 410.46217801190267 294.052051911018
0 229 222.8351055248735 277.3999487117309
1 229 258.06633913497154 288.4428009265918
2 229 218.56072520078297 313.4280996349045
0 230 361.96265484879 389.41382645812524
1 230 423.4864870100985 376.84295735306154
2 230 358.3358728566987 450.3960995836718
0 231 229.13394650686794 343.8480155337775
1 231 269.83446710924255 350.73786822518025
2 231 219.27233454444124 369.97363671975336
0 232 290.58974617242274 332.4233684649605
1 232 362.6405938375685 326.46509731365546
2 232 278.0341155018322 415.1151470428233
0 233 380.14815750854217 382.98950558320803
1 233 424.55679764945864 369.0730457635762
